,latitud,longitud,year,matching_accuracy
53925,33.56864547729492,73.03974151611328,2015,3.0
53928,33.56864547729492,73.03974151611328,2018,3.0
54020,33.56864547729492,73.03974151611328,2015,3.0
54023,33.56864547729492,73.03974151611328,2018,3.0
54045,26.41489601135254,67.86203002929688,2015,3.0
54048,26.41489601135254,67.86203002929688,2018,3.0
54050,26.41489601135254,67.86203002929688,2015,3.0
54053,26.41489601135254,67.86203002929688,2018,3.0
54080,25.36220932006836,67.83650207519531,2015,3.0
54083,25.36220932006836,67.83650207519531,2018,3.0
54095,25.36220932006836,67.83650207519531,2015,3.0
54098,25.36220932006836,67.83650207519531,2018,3.0
54250,34.549285888671875,73.3528823852539,2015,3.0
54253,34.549285888671875,73.3528823852539,2018,3.0
54600,33.56864547729492,73.03974151611328,2015,3.0
54603,33.56864547729492,73.03974151611328,2018,3.0
54995,33.12908172607422,74.0745620727539,2015,3.0
54998,33.12908172607422,74.0745620727539,2018,3.0
55005,32.97506332397461,74.07735443115234,2015,3.0
55008,32.97506332397461,74.07735443115234,2018,3.0
55025,33.12908172607422,74.0745620727539,2015,3.0
55028,33.12908172607422,74.0745620727539,2018,3.0
55030,25.36220932006836,67.83650207519531,2015,3.0
55033,25.36220932006836,67.83650207519531,2018,3.0
55255,34.546791076660156,72.87117767333984,2015,3.0
55258,34.546791076660156,72.87117767333984,2018,3.0
55310,26.41489601135254,67.86203002929688,2015,3.0
55313,26.41489601135254,67.86203002929688,2018,3.0
55350,31.796430587768555,71.2708740234375,2015,3.0
55353,31.796430587768555,71.2708740234375,2018,3.0
55430,25.36220932006836,67.83650207519531,2015,3.0
55433,25.36220932006836,67.83650207519531,2018,3.0
55715,34.33712387084961,73.19879150390625,2015,3.0
55718,34.33712387084961,73.19879150390625,2018,3.0
55725,26.414819717407227,67.862060546875,2015,3.0
55728,26.414819717407227,67.862060546875,2018,3.0
56030,25.3509578704834,68.27439880371094,2015,4.0
56033,25.3509578704834,68.27439880371094,2018,4.0
56315,34.677520751953125,73.02607727050781,2015,4.0
56318,34.677520751953125,73.02607727050781,2018,4.0
56570,31.612895965576172,71.08244323730469,2015,3.0
56573,31.612895965576172,71.08244323730469,2018,3.0
56630,25.3509578704834,68.27439880371094,2015,4.0
56633,25.3509578704834,68.27439880371094,2018,4.0
56865,34.54914474487305,72.4906997680664,2015,3.0
56868,34.54914474487305,72.4906997680664,2018,3.0
56875,34.548057556152344,72.51472473144531,2015,3.0
56878,34.548057556152344,72.51472473144531,2018,3.0
57048,29.1441707611084,71.25618743896484,2018,3.0
57070,29.1456924219047,71.2592807764485,2015,3.0
57073,29.1456924219047,71.2592807764485,2018,3.0
57135,32.299354553222656,72.3426513671875,2015,3.0
57138,32.299354553222656,72.3426513671875,2018,3.0
57140,32.58285140991211,73.48661041259766,2015,4.0
57143,32.58285140991211,73.48661041259766,2018,4.0
57285,29.809274673461914,71.72857666015625,2015,4.0
57288,29.809274673461914,71.72857666015625,2018,4.0
57475,31.65297317504883,74.28152465820312,2015,3.0
57478,31.65297317504883,74.28152465820312,2018,3.0
57530,29.514734268188477,71.63624572753906,2015,3.0
57533,29.514734268188477,71.63624572753906,2018,3.0
57560,28.6451195591579,70.644148448487,2015,3.0
57563,28.6451195591579,70.644148448487,2018,3.0
57605,30.53919219970703,72.69711303710938,2015,3.0
57608,30.53919219970703,72.69711303710938,2018,3.0
57610,29.69330406188965,72.5423355102539,2015,3.0
57613,29.69330406188965,72.5423355102539,2018,3.0
57620,34.937076568603516,72.46871948242188,2015,3.0
57623,34.937076568603516,72.46871948242188,2018,3.0
57720,25.356040954589844,69.7405776977539,2015,4.0
57723,25.356040954589844,69.7405776977539,2018,4.0
57760,30.288938522338867,73.0622329711914,2015,3.0
57763,30.288938522338867,73.0622329711914,2018,3.0
57785,31.83376121520996,72.18958282470703,2015,3.0
57788,31.83376121520996,72.18958282470703,2018,3.0
57795,31.909881591796875,72.83824157714844,2015,3.0
57798,31.909881591796875,72.83824157714844,2018,3.0
57810,31.884042739868164,71.89834594726562,2015,3.0
57813,31.884042739868164,71.89834594726562,2018,3.0
57845,32.29906463623047,72.34075927734375,2015,3.0
57848,32.29906463623047,72.34075927734375,2018,3.0
57865,27.72576713562012,68.82907104492188,2015,4.0
57868,27.72576713562012,68.82907104492188,2018,4.0
57965,27.856199264526367,69.10612487792969,2015,3.0
57968,27.856199264526367,69.10612487792969,2018,3.0
57990,31.565872192382812,72.64351654052734,2015,3.0
57993,31.565872192382812,72.64351654052734,2018,3.0
58080,30.53919219970703,72.69711303710938,2015,3.0
58083,30.53919219970703,72.69711303710938,2018,3.0
58105,30.53919219970703,72.69711303710938,2015,3.0
58108,30.53919219970703,72.69711303710938,2018,3.0
58175,29.6974967156742,71.5818105245032,2015,3.0
58178,29.6974967156742,71.5818105245032,2018,3.0
58270,28.242643356323242,69.18392944335938,2015,3.0
58273,28.242643356323242,69.18392944335938,2018,3.0
58310,27.52579116821289,68.75506591796875,2015,4.0
58313,27.52579116821289,68.75506591796875,2018,4.0
58325,25.35975456237793,69.74124145507812,2015,4.0
58328,25.35975456237793,69.74124145507812,2018,4.0
58340,25.35776138305664,69.73743438720703,2015,3.0
58343,25.35776138305664,69.73743438720703,2018,3.0
58475,27.58681106567383,68.86304473876953,2015,3.0
58478,27.58681106567383,68.86304473876953,2018,3.0
58480,27.670473098754883,68.88433074951172,2015,3.0
58483,27.670473098754883,68.88433074951172,2018,3.0
58575,28.551742553710938,70.46754455566406,2015,3.0
58578,28.551742553710938,70.46754455566406,2018,3.0
58585,35.20408630371094,71.87541961669922,2015,3.0
58588,35.20408630371094,71.87541961669922,2018,3.0
58680,27.85772132873535,69.10858154296875,2015,3.0
58683,27.85772132873535,69.10858154296875,2018,3.0
58765,27.9489424076088,68.6375294969343,2015,3.0
58768,27.9489424076088,68.6375294969343,2018,3.0
58800,27.527549743652344,68.75525665283203,2015,3.0
58803,27.527549743652344,68.75525665283203,2018,3.0
58855,28.506454467773438,70.6144027709961,2015,3.0
58858,28.506454467773438,70.6144027709961,2018,3.0
58890,29.5291805267334,68.13609313964844,2015,3.0
58893,29.5291805267334,68.13609313964844,2018,3.0
58930,28.16583061218262,69.72882080078125,2015,3.0
58933,28.16583061218262,69.72882080078125,2018,3.0
59010,34.541133880615234,72.874267578125,2015,3.0
59013,34.541133880615234,72.874267578125,2018,3.0
59015,34.33094787597656,73.19758605957031,2015,3.0
59018,34.33094787597656,73.19758605957031,2018,3.0
59110,32.24661636352539,72.10005187988281,2015,4.0
59113,32.24661636352539,72.10005187988281,2018,4.0
59225,25.356157302856445,69.73976135253906,2015,4.0
59228,25.356157302856445,69.73976135253906,2018,4.0
59320,25.355453491210938,69.73873901367188,2015,4.0
59323,25.355453491210938,69.73873901367188,2018,4.0
59325,25.35975456237793,69.74124145507812,2015,4.0
59328,25.35975456237793,69.74124145507812,2018,4.0
59395,27.697071075439453,68.84561920166016,2015,3.0
59398,27.697071075439453,68.84561920166016,2018,3.0
59400,27.672679901123047,68.89303588867188,2015,3.0
59403,27.672679901123047,68.89303588867188,2018,3.0
59430,28.655118942260742,70.65805053710938,2015,3.0
59433,28.655118942260742,70.65805053710938,2018,3.0
59545,27.8243408203125,69.1087875366211,2015,3.0
59548,27.8243408203125,69.1087875366211,2018,3.0
59580,32.551509857177734,73.2091293334961,2015,3.0
59583,32.551509857177734,73.2091293334961,2018,3.0
59665,27.817869186401367,69.10934448242188,2015,3.0
59668,27.817869186401367,69.10934448242188,2018,3.0
59725,27.697071075439453,68.84561920166016,2015,3.0
59728,27.697071075439453,68.84561920166016,2018,3.0
59730,27.38170051574707,69.3173599243164,2015,3.0
59733,27.38170051574707,69.3173599243164,2018,3.0
59735,27.697071075439453,68.84561920166016,2015,3.0
59738,27.697071075439453,68.84561920166016,2018,3.0
59750,28.650209426879883,70.6636734008789,2015,3.0
59753,28.650209426879883,70.6636734008789,2018,3.0
59915,30.042285919189453,71.81298065185547,2015,3.0
59918,30.042285919189453,71.81298065185547,2018,3.0
60040,28.025699615478516,69.32390594482422,2015,3.0
60043,28.025699615478516,69.32390594482422,2018,3.0
60045,29.09483528137207,70.9021224975586,2015,3.0
60048,29.09483528137207,70.9021224975586,2018,3.0
60060,28.020065307617188,69.5401611328125,2015,3.0
60063,28.020065307617188,69.5401611328125,2018,3.0
60070,28.020065307617188,69.5401611328125,2015,3.0
60073,28.020065307617188,69.5401611328125,2018,3.0
60100,28.02456283569336,69.54092407226562,2015,3.0
60103,28.02456283569336,69.54092407226562,2018,3.0
60105,28.0267219543457,69.32422637939453,2015,3.0
60108,28.0267219543457,69.32422637939453,2018,3.0
60115,28.027090072631836,69.32259368896484,2015,3.0
60118,28.027090072631836,69.32259368896484,2018,3.0
60215,28.940629959106445,70.94959259033203,2015,3.0
60218,28.940629959106445,70.94959259033203,2018,3.0
60235,27.668678283691406,68.89434051513672,2015,3.0
60238,27.668678283691406,68.89434051513672,2018,3.0
60245,27.6686954498291,68.89434814453125,2015,3.0
60248,27.6686954498291,68.89434814453125,2018,3.0
60255,27.669647216796875,68.89375305175781,2015,3.0
60258,27.669647216796875,68.89375305175781,2018,3.0
60385,27.8243408203125,69.1087875366211,2015,3.0
60388,27.8243408203125,69.1087875366211,2018,3.0
60655,28.577438354492188,65.4174575805664,2015,3.0
60658,28.577438354492188,65.4174575805664,2018,3.0
60695,34.92546844482422,71.80854797363281,2015,4.0
60698,34.92546844482422,71.80854797363281,2018,4.0
60745,30.15519142150879,72.6905746459961,2015,3.0
60748,30.15519142150879,72.6905746459961,2018,3.0
60810,29.80622673034668,71.74007415771484,2015,3.0
60813,29.80622673034668,71.74007415771484,2018,3.0
60905,28.931928634643555,70.9554443359375,2015,3.0
60908,28.931928634643555,70.9554443359375,2018,3.0
61190,28.25027084350586,69.17340850830078,2015,3.0
61193,28.25027084350586,69.17340850830078,2018,3.0
61280,29.803203582763672,72.17729187011719,2015,3.0
61283,29.803203582763672,72.17729187011719,2018,3.0
61310,34.92478942871094,71.80773162841797,2015,4.0
61313,34.92478942871094,71.80773162841797,2018,4.0
61355,25.359477996826172,69.7376708984375,2015,3.0
61358,25.359477996826172,69.7376708984375,2018,3.0
61573,30.10013580322266,71.15794372558594,2018,3.0
61575,30.53919219970703,72.69711303710938,2015,3.0
61578,30.53919219970703,72.69711303710938,2018,3.0
61645,31.868894577026367,71.92102813720703,2015,3.0
61648,31.868894577026367,71.92102813720703,2018,3.0
61650,29.567340850830078,71.61804962158203,2015,3.0
61653,29.567340850830078,71.61804962158203,2018,3.0
61830,34.33199691772461,73.19703674316406,2015,3.0
61833,34.33199691772461,73.19703674316406,2018,3.0
62025,28.655118942260742,70.65805053710938,2015,3.0
62028,28.655118942260742,70.65805053710938,2018,3.0
62035,28.859817504882812,70.86954498291016,2015,3.0
62038,28.859817504882812,70.86954498291016,2018,3.0
62045,28.8180539802555,70.5267037552732,2015,4.0
62048,28.8180539802555,70.5267037552732,2018,4.0
62050,28.859817504882812,70.86954498291016,2015,3.0
62053,28.859817504882812,70.86954498291016,2018,3.0
62080,28.769922256469727,70.80482482910156,2015,3.0
62083,28.769922256469727,70.80482482910156,2018,3.0
62095,28.94142723083496,70.93582916259766,2015,3.0
62098,28.94142723083496,70.93582916259766,2018,3.0
62130,28.29807472229004,70.42716979980469,2015,3.0
62133,28.29807472229004,70.42716979980469,2018,3.0
62140,28.859817504882812,70.86954498291016,2015,3.0
62143,28.859817504882812,70.86954498291016,2018,3.0
62155,28.41046714782715,70.3095932006836,2015,3.0
62158,28.41046714782715,70.3095932006836,2018,3.0
62205,28.421024322509766,70.30520629882812,2015,3.0
62208,28.421024322509766,70.30520629882812,2018,3.0
62285,28.316564559936523,70.12818908691406,2015,3.0
62288,28.316564559936523,70.12818908691406,2018,3.0
62355,28.300342559814453,70.13002014160156,2015,3.0
62358,28.300342559814453,70.13002014160156,2018,3.0
62380,28.292476654052734,70.12523651123047,2015,3.0
62383,28.292476654052734,70.12523651123047,2018,3.0
62450,28.93743133544922,70.93894958496094,2015,3.0
62453,28.93743133544922,70.93894958496094,2018,3.0
62460,28.556459426879883,70.19400787353516,2015,3.0
62463,28.556459426879883,70.19400787353516,2018,3.0
62475,28.93743133544922,70.93894958496094,2015,3.0
62478,28.93743133544922,70.93894958496094,2018,3.0
62505,28.421024322509766,70.30520629882812,2015,3.0
62508,28.421024322509766,70.30520629882812,2018,3.0
62515,28.52994728088379,70.62775421142578,2015,4.0
62518,28.52994728088379,70.62775421142578,2018,4.0
62595,28.652347564697266,70.65719604492188,2015,3.0
62598,28.652347564697266,70.65719604492188,2018,3.0
62610,28.859817504882812,70.86954498291016,2015,3.0
62613,28.859817504882812,70.86954498291016,2018,3.0
62675,34.548057556152344,72.51472473144531,2015,3.0
62678,34.548057556152344,72.51472473144531,2018,3.0
62700,34.55118942260742,72.29794311523438,2015,3.0
62703,34.55118942260742,72.29794311523438,2018,3.0
62750,34.548057556152344,72.51472473144531,2015,3.0
62753,34.548057556152344,72.51472473144531,2018,3.0
62760,34.47509002685547,72.4864273071289,2015,3.0
62763,34.47509002685547,72.4864273071289,2018,3.0
62800,34.47509002685547,72.4864273071289,2015,4.0
62803,34.47509002685547,72.4864273071289,2018,4.0
62890,28.31257820129395,70.13209533691406,2015,3.0
62893,28.31257820129395,70.13209533691406,2018,3.0
62895,28.29489517211914,70.12505340576172,2015,3.0
62898,28.29489517211914,70.12505340576172,2018,3.0
62900,28.31242561340332,70.12093353271484,2015,3.0
62903,28.31242561340332,70.12093353271484,2018,3.0
62905,28.31242561340332,70.12093353271484,2015,3.0
62908,28.31242561340332,70.12093353271484,2018,3.0
62970,28.42210448088,70.3020421065809,2015,3.0
62973,28.42210448088,70.3020421065809,2018,3.0
63045,28.6460675924531,70.6565575700782,2015,3.0
63048,28.6460675924531,70.6565575700782,2018,3.0
63140,34.77004623413086,73.13496398925781,2015,3.0
63143,34.77004623413086,73.13496398925781,2018,3.0
63150,34.77004623413086,73.13496398925781,2015,3.0
63153,34.77004623413086,73.13496398925781,2018,3.0
63170,34.77004623413086,73.13496398925781,2015,3.0
63173,34.77004623413086,73.13496398925781,2018,3.0
63225,34.675600379638,73.0311562119313,2015,4.0
63228,34.675600379638,73.0311562119313,2018,4.0
63345,28.931928634643555,70.9554443359375,2015,3.0
63348,28.931928634643555,70.9554443359375,2018,3.0
63385,28.859817504882812,70.86954498291016,2015,3.0
63388,28.859817504882812,70.86954498291016,2018,3.0
63390,28.9366387832482,70.9496595503964,2015,3.0
63393,28.9366387832482,70.9496595503964,2018,3.0
63395,28.7989444732666,70.92125701904297,2015,3.0
63398,28.7989444732666,70.92125701904297,2018,3.0
63435,28.931928634643555,70.9554443359375,2015,3.0
63438,28.931928634643555,70.9554443359375,2018,3.0
63480,28.42345428466797,70.31267547607422,2015,3.0
63483,28.42345428466797,70.31267547607422,2018,3.0
63710,28.65020179748535,70.67937469482422,2015,3.0
63713,28.65020179748535,70.67937469482422,2018,3.0
63720,28.419523239135742,70.31306457519531,2015,3.0
63723,28.419523239135742,70.31306457519531,2018,3.0
63735,28.551233291625977,70.47445678710938,2015,3.0
63738,28.551233291625977,70.47445678710938,2018,3.0
63775,28.652849197387695,70.65670776367188,2015,4.0
63778,28.652849197387695,70.65670776367188,2018,4.0
63780,28.65020179748535,70.67937469482422,2015,3.0
63783,28.65020179748535,70.67937469482422,2018,3.0
63790,28.421175003051758,70.31104278564453,2015,3.0
63793,28.421175003051758,70.31104278564453,2018,3.0
63830,28.332332611083984,70.11610412597656,2015,3.0
63833,28.332332611083984,70.11610412597656,2018,3.0
63905,28.41393280029297,70.29936218261719,2015,3.0
63908,28.41393280029297,70.29936218261719,2018,3.0
63950,28.859817504882812,70.86954498291016,2015,3.0
63953,28.859817504882812,70.86954498291016,2018,3.0
63985,32.269630432128906,72.89903259277344,2015,3.0
63988,32.269630432128906,72.89903259277344,2018,3.0
63995,31.306230545043945,72.57756805419922,2015,3.0
63998,31.306230545043945,72.57756805419922,2018,3.0
64105,31.031490325927734,73.13298797607422,2015,3.0
64108,31.031490325927734,73.13298797607422,2018,3.0
64225,29.43553924560547,70.49700164794922,2015,3.0
64228,29.43553924560547,70.49700164794922,2018,3.0
64245,28.165830612182617,69.72882080078125,2015,3.0
64248,28.165830612182617,69.72882080078125,2018,3.0
64270,31.23648452758789,72.62610626220703,2015,3.0
64273,31.23648452758789,72.62610626220703,2018,3.0
64300,31.338125228881836,73.42462921142578,2015,3.0
64303,31.338125228881836,73.42462921142578,2018,3.0
64345,30.97321128845215,72.47891235351562,2015,4.0
64348,30.97321128845215,72.47891235351562,2018,4.0
64350,31.119304656982422,74.44090270996094,2015,4.0
64353,31.119304656982422,74.44090270996094,2018,4.0
64360,31.171079635620117,74.10637664794922,2015,3.0
64363,31.171079635620117,74.10637664794922,2018,3.0
